Unit Id,Institution name,"Type of cost,  residency, and student housing",2021,2020,2019,2018,2017
206589,The College of Wooster,       On-campus other expenses,1000,1000,900,900,900
206589,The College of Wooster,       Books and supplies,1250,1250,1000,1000,1000
206604,Wright State University-Main Campus,On-campus out-of-state,36378,35930,35214,34260,32506
206604,Wright State University-Main Campus,       Out-of-state  tuition and fees,19808,19430,18996,18398,17098
206604,Wright State University-Main Campus,       On-campus room and board,12000,12000,11592,11518,11376
206604,Wright State University-Main Campus,       On-campus other expenses,3170,3100,3042,2784,2784
206604,Wright State University-Main Campus,       Books and supplies,1400,1400,1584,1560,1248
206613,Wright State University-Lake Campus,On-campus out-of-state,32256,31934,31086,30524,28826
206613,Wright State University-Lake Campus,       Out-of-state  tuition and fees,16386,16134,15828,15338,14210
206613,Wright State University-Lake Campus,       On-campus room and board,11300,11300,10632,10842,10584
206613,Wright State University-Lake Campus,       On-campus other expenses,3170,3100,3042,2784,2784
206613,Wright State University-Lake Campus,       Books and supplies,1400,1400,1584,1560,1248
206622,Xavier University,On-campus out-of-state,60540,60270,58260,54310,52380
206622,Xavier University,       Out-of-state  tuition and fees,42460,42460,40450,38530,37230
206622,Xavier University,       On-campus room and board,13580,13310,13310,12780,12150
206622,Xavier University,       On-campus other expenses,3200,3200,3200,2000,2000
206622,Xavier University,       Books and supplies,1300,1300,1300,1000,1000
206695,Youngstown State University,On-campus out-of-state,24672,24288,23923,23211,22807
206695,Youngstown State University,       Out-of-state  tuition and fees,10381,10016,9639,9327,8811
206695,Youngstown State University,       On-campus room and board,9775,9700,9700,9400,9090
206695,Youngstown State University,       On-campus other expenses,3416,3472,3484,3384,3806
206695,Youngstown State University,       Books and supplies,1100,1100,1100,1100,1100
206817,Bacone College,On-campus out-of-state,31050,31050,31050,35150,32800
206817,Bacone College,       Out-of-state  tuition and fees,14700,14700,14700,17700,14850
206817,Bacone College,       On-campus room and board,8600,8600,8600,7200,10200
206817,Bacone College,       On-campus other expenses,5250,5250,5250,7750,5250
206817,Bacone College,       Books and supplies,2500,2500,2500,2500,2500
206835,Oklahoma Wesleyan University,On-campus out-of-state,43018,42360,41300,40306,39326
206835,Oklahoma Wesleyan University,       Out-of-state  tuition and fees,29498,28924,27996,27136,26090
206835,Oklahoma Wesleyan University,       On-campus room and board,8658,8596,8470,8344,8344
206835,Oklahoma Wesleyan University,       On-campus other expenses,3962,3940,3934,3926,3992
206835,Oklahoma Wesleyan University,       Books and supplies,900,900,900,900,900
206862,Southern Nazarene University,On-campus out-of-state,42400,40200,38744,38432,38262
206862,Southern Nazarene University,       Out-of-state  tuition and fees,27000,26000,25416,25188,25178
206862,Southern Nazarene University,       On-campus room and board,10300,10300,9968,9884,9884
206862,Southern Nazarene University,       On-campus other expenses,3500,2400,2000,2000,2000
206862,Southern Nazarene University,       Books and supplies,1600,1500,1360,1360,1200
206914,Cameron University,On-campus out-of-state,25995,25555,25582,25582,25221
206914,Cameron University,       Out-of-state  tuition and fees,15870,15870,15870,15870,15510
206914,Cameron University,       On-campus room and board,5810,5670,5452,5452,5452
206914,Cameron University,       On-campus other expenses,3015,3015,2842,2842,2841
206914,Cameron University,       Books and supplies,1300,1000,1418,1418,1418
206923,Carl Albert State College,On-campus out-of-state,17768,17768,17485,17045,15859
206923,Carl Albert State College,       Out-of-state  tuition and fees,7943,7943,7760,7616,6780
206923,Carl Albert State College,       On-campus room and board,4000,4000,4000,4000,3650
206923,Carl Albert State College,       On-campus other expenses,4125,4125,4125,3829,3829
206923,Carl Albert State College,       Books and supplies,1700,1700,1600,1600,1600
206941,University of Central Oklahoma,On-campus out-of-state,36475,35796,35488,34978,33963
206941,University of Central Oklahoma,       Out-of-state  tuition and fees,18917,18704,18640,18376,17447
206941,University of Central Oklahoma,       On-campus room and board,8458,8292,8130,7970,7970
206941,University of Central Oklahoma,       On-campus other expenses,7500,7200,7118,7032,6946
206941,University of Central Oklahoma,       Books and supplies,1600,1600,1600,1600,1600
206996,Connors State College,On-campus out-of-state,22110,23355,22222,22006,21573
206996,Connors State College,       Out-of-state  tuition and fees,7562,7530,7434,7410,7274
206996,Connors State College,       On-campus room and board,7388,7628,7628,7436,7259
206996,Connors State College,       On-campus other expenses,5360,6397,5360,5360,5360
206996,Connors State College,       Books and supplies,1800,1800,1800,1800,1680
207041,East Central University,On-campus out-of-state,29663,28950,27894,27502,26974
207041,East Central University,       Out-of-state  tuition and fees,16555,16412,16412,16020,15720
207041,East Central University,       On-campus room and board,7640,7538,6848,6848,6730
207041,East Central University,       On-campus other expenses,3772,3400,3034,3034,2924
207041,East Central University,       Books and supplies,1696,1600,1600,1600,1600
207050,Eastern Oklahoma State College,On-campus out-of-state,17901,17501,17606,17494,17906
207050,Eastern Oklahoma State College,       Out-of-state  tuition and fees,8384,8384,8189,8189,8189
207050,Eastern Oklahoma State College,       On-campus room and board,5917,5917,5917,5805,5805
207050,Eastern Oklahoma State College,       On-campus other expenses,1900,1800,2000,2000,2232
207050,Eastern Oklahoma State College,       Books and supplies,1700,1400,1500,1500,1680
207069,Redlands Community College,On-campus out-of-state,19136,19136,19136,19076,18581
207069,Redlands Community College,       Out-of-state  tuition and fees,7926,7926,7926,7866,7371
207069,Redlands Community College,       On-campus room and board,6710,6710,6710,6710,6710
207069,Redlands Community College,       On-campus other expenses,3000,3000,3000,3000,3000
207069,Redlands Community College,       Books and supplies,1500,1500,1500,1500,1500
207157,Randall University,On-campus out-of-state,29788,29573,28946,27656,25954
207157,Randall University,       Out-of-state  tuition and fees,16190,16547,15920,15108,13640
207157,Randall University,       On-campus room and board,8192,8008,8008,7704,7470
207157,Randall University,       On-campus other expenses,4296,4178,4178,4004,4004
207157,Randall University,       Books and supplies,1110,840,840,840,840
207209,Langston University,On-campus out-of-state,28089,27982,27866,27410,27779
207209,Langston University,       Out-of-state  tuition and fees,13889,13889,13840,13586,13286
207209,Langston University,       On-campus room and board,10620,10513,10446,10244,10093
207209,Langston University,       On-campus other expenses,2800,2800,2800,2800,2800
207209,Langston University,       Books and supplies,780,780,780,780,1600
207236,Murray State College,On-campus out-of-state,23405,22895,24840,23534,22716
207236,Murray State College,       Out-of-state  tuition and fees,10830,11365,13060,12160,10790
207236,Murray State College,       On-campus room and board,7000,6400,6620,6800,6600
207236,Murray State College,       On-campus other expenses,3175,2730,2760,3100,3600
207236,Murray State College,       Books and supplies,2400,2400,2400,1474,1726
207254,Spartan College of Aeronautics and Technology,On-campus out-of-state,34841,37593,36330,32334,30847
207254,Spartan College of Aeronautics and Technology,       Out-of-state  tuition and fees,18251,21915,20531,17702,17975
207254,Spartan College of Aeronautics and Technology,       On-campus room and board,6720,6720,6720,6708,5768
207254,Spartan College of Aeronautics and Technology,       On-campus other expenses,4304,4304,4304,4095,4304
207254,Spartan College of Aeronautics and Technology,       Books and supplies,5566,4654,4775,3829,2800
207263,Northeastern State University,On-campus out-of-state,27765,26941,26937,25736,24986
207263,Northeastern State University,       Out-of-state  tuition and fees,15755,15315,15315,14720,14022
207263,Northeastern State University,       On-campus room and board,8120,7990,8074,7638,7764
207263,Northeastern State University,       On-campus other expenses,2640,2256,2168,2068,1940
207263,Northeastern State University,       Books and supplies,1250,1380,1380,1310,1260
207281,Northern Oklahoma College,On-campus out-of-state,23149,22162,18560,20820,20065
207281,Northern Oklahoma College,       Out-of-state  tuition and fees,11325,11178,8880,10740,9985
207281,Northern Oklahoma College,       On-campus room and board,7584,7584,6280,6680,6680
207281,Northern Oklahoma College,       On-campus other expenses,3040,2500,2500,2500,2500
207281,Northern Oklahoma College,       Books and supplies,1200,900,900,900,900
207290,Northeastern Oklahoma A&M College,On-campus out-of-state,23143,22933,22933,22670,21488
207290,Northeastern Oklahoma A&M College,       Out-of-state  tuition and fees,11063,11063,11063,11170,10238
207290,Northeastern Oklahoma A&M College,       On-campus room and board,6460,6350,6350,6250,6120
207290,Northeastern Oklahoma A&M College,       On-campus other expenses,4280,4200,4200,3990,3930
207290,Northeastern Oklahoma A&M College,       Books and supplies,1340,1320,1320,1260,1200
207306,Northwestern Oklahoma State University,On-campus out-of-state,26448,26398,25936,24038,23463
207306,Northwestern Oklahoma State University,       Out-of-state  tuition and fees,15398,15398,15136,14558,14183
207306,Northwestern Oklahoma State University,       On-campus room and board,5250,5200,5000,4480,4480
207306,Northwestern Oklahoma State University,       On-campus other expenses,4200,4200,4200,3600,3600
207306,Northwestern Oklahoma State University,       Books and supplies,1600,1600,1600,1400,1200
207324,Oklahoma Christian University,On-campus out-of-state,38645,37345,38155,36605,34915
207324,Oklahoma Christian University,       Out-of-state  tuition and fees,25090,25090,23850,22760,21670
207324,Oklahoma Christian University,       On-campus room and board,7900,7900,8550,8190,7590
207324,Oklahoma Christian University,       On-campus other expenses,4455,3155,4555,4455,4455
207324,Oklahoma Christian University,       Books and supplies,1200,1200,1200,1200,1200
207351,Oklahoma Panhandle State University,On-campus out-of-state,15527,15421,17019,17165,14080
207351,Oklahoma Panhandle State University,       Out-of-state  tuition and fees,8234,8128,8008,8674,6196
207351,Oklahoma Panhandle State University,       On-campus room and board,5872,5872,5822,5302,4695
207351,Oklahoma Panhandle State University,       On-campus other expenses,956,956,2724,2724,2724
207351,Oklahoma Panhandle State University,       Books and supplies,465,465,465,465,465
207388,Oklahoma State University-Main Campus,On-campus out-of-state,40290,39759,39459,39625,38686
207388,Oklahoma State University-Main Campus,       Out-of-state  tuition and fees,24764,24539,24539,24539,23776
207388,Oklahoma State University-Main Campus,       On-campus room and board,9646,9340,9150,8996,8940
207388,Oklahoma State University-Main Campus,       On-campus other expenses,4740,4740,4650,4790,4700
207388,Oklahoma State University-Main Campus,       Books and supplies,1140,1140,1120,1300,1270
207397,Oklahoma State University-Oklahoma City,On-campus out-of-state,12348,12348,12312,12034,12014
207397,Oklahoma State University-Oklahoma City,       Out-of-state  tuition and fees,10908,10908,10872,10594,10574
207397,Oklahoma State University-Oklahoma City,       On-campus room and board,0,0,0,0,0
